ID	A	A-coref	A-offset	B	B-coref	B-offset	Pronoun	Pronoun-offset	Text
dpr-train-669	Rick Davis	False	0	John McCain	True	26	he	44	Rick Davis campaigned for John McCain since he was the best man for office.
dpr-train-670	Simon Cowell	True	0	Ryan Seacrest	False	26	he	46	Simon Cowell makes fun of Ryan Seacrest since he feels superior.
dpr-train-671	Simon Cowell	False	0	Ryan Seacrest	True	26	he	46	Simon Cowell makes fun of Ryan Seacrest since he is viewed as feminine.
dpr-train-672	The poor	True	0	the rich	False	20	they	37	The poor steal from the rich because they need more money.
dpr-train-673	The poor	False	0	the rich	True	20	they	37	The poor steal from the rich because they possess more items of value.
dpr-train-674	The big brother	True	0	the little brother	False	29	he	69	The big brother always beats the little brother at board games since he was older and wiser.
dpr-train-675	The big brother	False	0	the little brother	True	29	he	69	The big brother always beats the little brother at board games since he is not very good at games.
dpr-train-676	The salesman	False	0	the customer	True	31	he	52	The salesman sold a hot tub to the customer because he was looking for something to use and soak in.
dpr-train-677	The salesman	True	0	the customer	False	31	he	52	The salesman sold a hot tub to the customer because he was trying to sell his products.
dpr-train-678	Jennifer Aniston	False	0	Angelina Jolie	True	31	she	54	Jennifer Aniston does not like Angelina Jolie because she stole her boyfriend.
dpr-train-679	Jennifer Aniston	True	0	Angelina Jolie	False	31	she	54	Jennifer Aniston does not like Angelina Jolie because she is jealous of her relationship.
dpr-train-680	The US army	True	0	the Taliban	False	19	they	39	The US army fought the Taliban because they are trying to prevent terrorism.
dpr-train-681	The US army	False	0	the Taliban	True	19	they	39	The US army fought the Taliban because they are the root of much terrorism.
dpr-train-682	Terranova	True	0	House	False	34	they	46	Terranova has better ratings than House since they have attracted more new audiences.
dpr-train-683	Terranova	False	0	House	True	34	they	46	Terranova has better ratings than House since they have a small target audience.
dpr-train-684	Neil Patrick Harris	False	0	Dave Chappelle	True	44	he	65	Neil Patrick Harris is a better singer than Dave Chappelle,since he does not have time to become a good singer due to his comedy career.
dpr-train-685	Neil Patrick Harris	True	0	Dave Chappelle	False	44	he	66	Neil Patrick Harris is a better singer than Dave Chappelle, since he had experience from Broadway.
dpr-train-686	Philadelphia Eagles	False	4	St. Louis Rams	True	36	they	71	The Philadelphia Eagles lost to the St. Louis Rams, but it was because they had the home field advantage.
dpr-train-687	Philadelphia Eagles	True	4	St. Louis Rams	False	36	they	71	The Philadelphia Eagles lost to the St. Louis Rams, but it was because they were tired from traveling to the game.
dpr-train-688	The AirForce	True	0	the Army	False	36	they	50	The AirForce is more appealing than the Army, but they require higher qualifications.
dpr-train-689	The AirForce	False	0	the Army	True	36	they	50	The AirForce is more appealing than the Army, but they are just as important.
dpr-train-690	Dogs	True	0	cats	False	25	they	36	Dogs are friendlier than cats since they enjoy the company of people.
dpr-train-691	Dogs	False	0	cats	True	25	they	36	Dogs are friendlier than cats since they would rather be alone.
dpr-train-692	Hybrid cars	True	0	diesel trucks	False	40	they	62	Hybrid cars produce less pollution than diesel trucks because they use less gas and more electricity.
dpr-train-693	Hybrid cars	False	0	diesel trucks	True	40	they	62	Hybrid cars produce less pollution than diesel trucks because they use pure gasoline.
dpr-train-694	Fry's Electronics	True	0	Comp USA	False	42	they	57	Fry's Electronics is more successful than Comp USA since they price their products much lower.
dpr-train-695	Fry's Electronics	False	0	Comp USA	True	42	they	57	Fry's Electronics is more successful than Comp USA since they cannot compete competitively in price.
dpr-train-696	Ryan	True	0	Gary	False	29	he	38	Ryan has much less hair than Gary, so he does not go out in public without a hat.
dpr-train-697	Ryan	False	0	Gary	True	29	he	38	Ryan has much less hair than Gary, so he has to cut his hair constantly.
dpr-train-698	Blue Thunder	True	0	Green Hogs	False	36	they	53	Blue Thunder scored more goals than Green Hogs since they are the better team.
dpr-train-699	Blue Thunder	False	0	Green Hogs	True	36	they	53	Blue Thunder scored more goals than Green Hogs since they are not very good at the game.
dpr-train-700	Joe	True	0	Rob	False	27	he	61	Joe earned more money than Rob on the Price is Right because he was able to guess more letters correctly.
dpr-train-701	Joe	False	0	Rob	True	27	he	61	Joe earned more money than Rob on the Price is Right because he kept guessing wrong.
dpr-train-702	KFC	True	0	Popeyes	False	22	they	36	KFC sells better than Popeyes since they have better chicken.
dpr-train-703	KFC	False	0	Popeyes	True	22	they	36	KFC sells better than Popeyes since they use worse ingredients in their chicken.
dpr-train-704	Google	True	0	Firefox	False	25	they	68	Google is catching up to Firefox in the percentage of users because they have a faster and more reliable browser.
dpr-train-705	Google	False	0	Firefox	True	25	they	69	Google is catching up to Firefox in the percentage of users, because they have been getting too bulky and slow.
dpr-train-706	new knives	True	4	old knives	False	35	they	52	The new knives are better than the old knives since they are much sharper.
dpr-train-707	new knives	False	4	old knives	True	35	they	52	The new knives are better than the old knives since they are losing their sharp edge due to constant use.
dpr-train-708	The Union	True	0	the Confederates	False	19	they	59	The Union defeated the Confederates in the Civil war since they had better resources and numbers.
dpr-train-709	The Union	False	0	the Confederates	True	19	they	59	The Union defeated the Confederates in the Civil war since they did not have the resources to continue the fight.
dpr-train-710	Will Smith	True	0	his son	False	15	he	40	Will Smith got his son in a movie since he has much influence in the movie scene.
dpr-train-711	Will Smith	False	0	his son	True	15	he	40	Will Smith got his son in a movie since he is the son of a famous movie actor.
dpr-train-712	Horses	True	0	camels	False	42	they	54	Horses are faster at short distances than camels, but they cannot trek as far.
dpr-train-713	Horses	False	0	camels	True	42	they	54	Horses are faster at short distances than camels, but they can travel much further distances.
dpr-train-714	T-Mobile	True	0	AT&T	False	36	it	59	T-Mobile's data plan is better than AT&T's data plan since it does not cap data usage.
dpr-train-715	T-Mobile	False	0	AT&T	True	36	it	59	T-Mobile's data plan is better than AT&T's data plan since it throttles user for excessive data usage.
dpr-train-716	Nicole	True	0	Sammie	False	20	she	33	Nicole was angry at Sammie since she lied to her.
dpr-train-717	Nicole	False	0	Sammie	True	20	she	33	Nicole was angry at Sammie since she caught her in a lie.
dpr-train-718	Pizza	True	0	Papa John	False	34	they	59	Pizza hut pizzas are tastier than Papa John pizzas because they give more ingredients and cheeses.
dpr-train-719	Pizza	False	0	Papa John	True	34	they	59	Pizza hut pizzas are tastier than Papa John pizzas because they give less ingredients and cheeses.
dpr-train-720	The Axis forces	True	0	the Allied forces	False	32	they	58	The Axis forces lost the war to the Allied forces because they fought on too many fronts.
dpr-train-721	The Axis forces	False	0	the Allied forces	True	32	they	58	The Axis forces lost the war to the Allied forces because they took advantage of their weakness.
dpr-train-722	Frosted Flakes	True	0	Fiber One	False	31	they	49	Frosted Flakes is tastier than Fiber One because they use frosting on the cereal.
dpr-train-723	Frosted Flakes	False	0	Fiber One	True	31	they	49	Frosted Flakes is tastier than Fiber One because they taste bland due to the fiber.
dpr-train-724	Gladiators	True	0	Slaves	False	34	they	49	Gladiators are viewed better than Slaves because they fight to the death in the arena.
dpr-train-725	Gladiators	False	0	Slaves	True	34	they	49	Gladiators are viewed better than Slaves because they live in a life of servitude instead of dying in glory.
dpr-train-726	Apple	True	0	Samsung	False	11	they	27	Apple sued Samsung because they felt their intellectual properties were being infringed upon.
dpr-train-727	Apple	False	0	Samsung	True	11	they	27	Apple sued Samsung because they made a product that has similarities with their own.
dpr-train-728	Battlefield 3	True	0	Modern Warfare	False	47	they	70	Battlefield 3 is garnering more attention than Modern Warfare because they have graphics that are on a whole new level.
dpr-train-729	Battlefield 3	False	0	Modern Warfare	True	47	they	70	Battlefield 3 is garnering more attention than Modern Warfare because they contain outdated graphics.
dpr-train-730	King Leonidas	True	0	King Henry	False	38	he	57	King Leonidas was more respected than King Henry because he treated the people as equal citizens.
dpr-train-731	King Leonidas	False	0	King Henry	True	38	he	57	King Leonidas was more respected then King Henry because he unfairly taxed the people.
dpr-train-732	Gas powered fireplaces	True	0	traditional fireplaces	False	67	they	96	Gas powered fireplaces are environmentally friendly as compared to traditional fireplaces since they do not need wood to burn.
dpr-train-733	Gas powered fireplaces	False	0	traditional fireplaces	True	67	they	96	Gas powered fireplaces are environmentally friendly as compared to traditional fireplaces since they require wood to function.
dpr-train-734	Kate Middleton	False	0	Princess Diana	True	47	she	70	Kate Middleton is viewed as a newer generation Princess Diana because she was a symbol of fashion as the previous queen.
dpr-train-735	Kate Middleton	True	0	Princess Diana	False	47	she	70	Kate Middleton is viewed as a newer generation Princess Diana because she is also being compared as a fashion symbol.
dpr-train-736	The older male cat	True	0	the new younger male cat	False	31	he	64	The older male cat is bullying the new younger male cat so that he can assert his dominance.
dpr-train-737	The older male cat	False	0	the new younger male cat	True	31	he	59	The older male cat is bullying the new younger male cat so he has been submissive.
dpr-train-738	The Batman	True	0	Joker	False	25	he	39	The Batman does not kill Joker because he is good at heart.
dpr-train-739	The Batman	False	0	Joker	True	25	he	39	The Batman does not kill Joker because he is always thrown in jail instead.
dpr-train-740	DEA	True	4	Mexican Cartel	False	19	they	54	The DEA raided the Mexican Cartel's warehouse because they suspected a drug business was occurring.
dpr-train-741	DEA	False	4	Mexican Cartel	True	19	they	54	The DEA raided the Mexican Cartel's warehouse because they had their drug business discovered.
dpr-train-742	Rob	True	0	Jon	False	36	he	57	Rob was granted a gun license while Jon was not, because he had passed the background check.
dpr-train-743	Rob	False	0	Jon	True	36	he	57	Rob was granted a gun license while Jon was not, because he had a criminal past.
dpr-train-744	Sharks	True	0	fishes	False	29	they	44	Sharks are constantly eating fishes because they are higher on the food chain.
dpr-train-745	Sharks	False	0	fishes	True	29	they	44	Sharks are constantly eating fishes because they are the main source of food in the ocean.
dpr-train-746	Software	True	0	hardware	False	32	they	47	Software gives more profit over hardware since they have little cost associated with selling more.
dpr-train-747	Software	False	0	hardware	True	32	they	47	Software gives more profit over hardware since they are costs with producing the materials each time.
dpr-train-748	Naruto	True	0	Code Geass	False	40	they	59	Naruto has about 200 more episodes than Code Geass because they have a long interesting storyline.
dpr-train-749	Naruto	False	0	Code Geass	True	40	they	59	Naruto has about 200 more episodes then Code Geass because they finished the story in much fewer episodes.
dpr-train-750	The Simpsons	True	0	The Sarah Connor Chronicles	False	42	they	96	The Simpsons have lasted 23 seasons while The Sarah Connor Chronicles lasted two seasons, since they have been wildly successful.
dpr-train-751	The Simpsons	False	0	The Sarah Connor Chronicles	True	42	they	96	The Simpsons have lasted 23 seasons while The Sarah Connor Chronicles lasted two seasons, since they did not provide a very good show.
